,life_exp_max,tfr_scenario,tfr_scenario_t,start_converge_t,converge_speed_t,location,year,life_exp,fertility,population,births,deaths,years_lived,fertility_t,population_t,births_t,deaths_t,years_lived_t
14238,100.0,2.1,,,,World,2155,88.242,2.098,9815725737.086,564371519.093,563521607.502,47678879188.116,,,,,
14460,100.0,2.1,,,,World,2155,88.311,2.1,9970133239.03,581455061.551,563670799.898,48450519206.519,,,,,
14826,100.0,2.1,,,,World,2155,88.134,2.0,9470665659.456,506898741.316,563140071.212,45954700322.804,,,,,
14239,100.0,2.1,,,,World,2160,88.819,2.1,9816575648.677,566222741.486,553340764.623,47704864459.184,,,,,
14462,100.0,2.1,,,,World,2160,88.897,2.1,9987917500.683,581981561.272,553521264.821,48561110828.534,,,,,
14827,100.0,2.1,,,,World,2160,88.685,2.013,9414424329.56,506404314.626,552896799.842,45695348693.449,,,,,
14240,100.0,2.1,,,,World,2165,89.405,2.1,9829457625.54,568937542.246,542940637.909,47791984153.345,,,,,
14464,100.0,2.1,,,,World,2165,89.491,2.1,10016377797.134,584417320.026,543167639.737,48726013796.9,,,,,
14828,100.0,2.1,,,,World,2165,89.243,2.024,9367931844.344,506667593.499,542399675.14,45485806742.302,,,,,
14241,100.0,2.1,,,,World,2170,89.982,2.1,9855454529.877,571990025.215,533345659.033,47943652514.923,,,,,
14466,100.0,2.1,,,,World,2170,90.074,2.1,10057627477.423,588145279.907,533644439.074,48953779692.381,,,,,
14829,100.0,2.1,,,,World,2170,89.791,2.033,9332199762.704,507180212.08,532651798.547,45329172424.273,,,,,
14242,100.0,2.1,,,,World,2175,90.564,2.1,9894098896.058,574537182.063,522760501.295,48160590014.091,,,,,
14468,100.0,2.1,,,,World,2175,90.663,2.1,10112128318.257,591676311.111,523158974.212,49249766407.225,,,,,
14830,100.0,2.1,,,,World,2175,90.345,2.042,9306728176.237,507908942.777,521839213.633,45226051819.154,,,,,
14243,100.0,2.1,,,,World,2180,91.146,2.1,9945875576.826,576515923.792,512277594.961,48443513014.547,,,,,
14470,100.0,2.1,,,,World,2180,91.25,2.1,10180645655.156,594141197.263,512832006.529,49616023526.456,,,,,
14831,100.0,2.1,,,,World,2180,90.897,2.05,9292797905.381,508769403.062,511004443.752,45181261733.448,,,,,
14244,100.0,2.1,,,,World,2185,91.726,2.1,10010113905.657,578406658.454,502959458.988,48785927599.776,,,,,
14472,100.0,2.1,,,,World,2185,91.836,2.1,10261954845.889,595790795.348,503845134.455,50042994909.519,,,,,
14832,100.0,2.1,,,,World,2185,91.449,2.058,9290562864.691,509828841.947,501063364.925,45192798514.165,,,,,
14245,100.0,2.1,,,,World,2190,92.3,2.1,10085561105.123,580663853.556,496113208.639,49178220063.072,,,,,
14474,100.0,2.1,,,,World,2190,92.415,2.1,10353900506.783,597492618.201,497740171.449,50515962473.885,,,,,
14833,100.0,2.1,,,,World,2190,91.996,2.065,9299328341.714,511215884.549,493059025.495,45254519593.524,,,,,
14246,100.0,2.1,,,,World,2195,92.864,2.1,10170111750.04,583349227.904,492432385.673,49607823674.235,,,,,
14476,100.0,2.1,,,,World,2195,92.982,2.1,10453652953.535,599889918.478,495562510.074,51017815484.724,,,,,
14834,100.0,2.1,,,,World,2195,92.537,2.072,9317485200.767,513026236.178,487310435.71,45357343800.352,,,,,
14247,100.0,2.1,,,,World,2200,93.423,2.1,10261028592.27,586183065.726,491735321.033,50061388720.634,,,,,
14478,100.0,2.1,,,,World,2200,93.542,2.1,10557980361.939,602933761.718,497380167.019,51531996061.495,,,,,
14835,100.0,2.1,,,,World,2200,93.074,2.079,9343201001.235,515161480.82,483263273.422,45493485057.121,,,,,
14248,100.0,2.1,,,,World,2205,93.93,2.1,10355476336.963,588847869.216,494676248.872,50523485732.079,,,,,
14480,100.0,2.1,,,,World,2205,94.049,2.1,10663533956.638,606081906.337,503523068.904,52041150025.372,,,,,
14836,100.0,2.1,,,,World,2205,93.568,2.084,9375099208.633,517310352.354,481673096.582,45654733751.922,,,,,
14249,100.0,2.1,,,,World,2210,94.418,2.1,10449647957.307,591258654.443,496411167.586,50986600942.231,,,,,
14482,100.0,2.1,,,,World,2210,94.533,2.1,10766092794.072,608859950.952,508203380.651,52538770913.979,,,,,
14837,100.0,2.1,,,,World,2210,94.047,2.088,9410736464.406,519346014.105,478639105.936,45837391649.183,,,,,
14250,100.0,2.1,,,,World,2215,94.897,2.1,10544495444.164,593588011.156,496844270.204,51457046490.105,,,,,
14484,100.0,2.1,,,,World,2215,95.007,2.1,10866749364.372,611230920.408,510953412.666,53032742559.632,,,,,
14838,100.0,2.1,,,,World,2215,94.523,2.09,9451443372.575,521069747.701,474554118.891,46048580339.946,,,,,
14251,100.0,2.1,,,,World,2220,95.34,2.1,10641239185.117,596055055.019,498278350.765,51934705531.115,,,,,
14486,100.0,2.1,,,,World,2220,95.443,2.1,10967026872.114,613509835.153,513810122.923,53524892305.893,,,,,
14839,100.0,2.1,,,,World,2220,94.97,2.092,9497959001.385,522969317.452,471587753.252,46286120656.925,,,,,
14252,100.0,2.1,,,,World,2225,95.751,2.1,10739015889.371,598724452.762,501133623.952,52413271994.747,,,,,
14488,100.0,2.1,,,,World,2225,95.847,2.1,11066726584.344,616022323.271,516609093.719,54013710813.216,,,,,
14840,100.0,2.1,,,,World,2225,95.39,2.093,9549340565.584,525077911.917,469638504.24,46544695809.777,,,,,
14253,100.0,2.1,,,,World,2230,96.127,2.1,10836606718.181,601489058.788,505979347.047,52885697599.092,,,,,
14490,100.0,2.1,,,,World,2230,96.215,2.1,11166139813.896,618842449.662,520712356.482,54497379338.322,,,,,
14841,100.0,2.1,,,,World,2230,95.778,2.094,9604779973.261,527362812.834,469234255.636,46819522262.048,,,,,
14254,100.0,2.1,,,,World,2235,96.474,2.1,10932116429.921,604201719.715,511148236.952,53346749627.146,,,,,
14492,100.0,2.1,,,,World,2235,96.555,2.1,11264269907.077,621794327.048,525788349.015,54971611184.07,,,,,
14842,100.0,2.1,,,,World,2235,96.139,2.095,9662908530.459,529707825.121,469290938.704,47106524153.613,,,,,
14255,100.0,2.1,,,,World,2240,96.806,2.1,11025169912.684,606808157.006,514978112.565,53798962084.824,,,,,
14494,100.0,2.1,,,,World,2240,96.881,2.1,11360275885.11,624652776.627,530333879.726,55436481895.452,,,,,
14843,100.0,2.1,,,,World,2240,96.49,2.096,9723325416.875,531992030.067,468868372.023,47406069675.896,,,,,
14256,100.0,2.1,,,,World,2245,97.125,2.1,11116999957.125,609370189.168,517782882.904,54247586243.531,,,,,
14496,100.0,2.1,,,,World,2245,97.193,2.1,11454594782.011,627334800.253,534119269.45,55894916936.893,,,,,
14844,100.0,2.1,,,,World,2245,96.83,2.097,9786449074.92,534198429.537,468262735.059,47719534417.598,,,,,
14257,100.0,2.1,,,,World,2250,97.424,2.1,11208587263.388,611985824.763,520680745.218,54694410349.443,,,,,
14498,100.0,2.1,,,,World,2250,97.485,2.1,11547810312.814,629930680.822,537459203.383,56348859156.693,,,,,
14845,100.0,2.1,,,,World,2250,97.15,2.097,9852384769.398,536409151.531,468153803.164,48045524827.222,,,,,
14258,100.0,2.1,,,,World,2255,97.694,2.1,11299892342.933,614697096.008,524752339.623,55136692224.353,,,,,
14500,100.0,2.1,,,,World,2255,97.749,2.1,11640281790.253,632589404.488,541245345.345,56797871733.686,,,,,
14846,100.0,2.1,,,,World,2255,97.442,2.098,9920640117.765,538713271.088,469248506.539,48379935772.407,,,,,
14259,100.0,2.1,,,,World,2260,97.948,2.1,11389837099.318,617466537.77,529373524.857,55570530020.091,,,,,
14502,100.0,2.1,,,,World,2260,97.998,2.1,11731625849.396,635385485.022,545320086.197,57240161078.633,,,,,
14847,100.0,2.1,,,,World,2260,97.719,2.099,9990104882.313,541125176.225,471000856.318,48718498831.298,,,,,
14260,100.0,2.1,,,,World,2265,98.187,2.1,11477930112.231,620227122.043,533994845.907,55995070626.766,,,,,
14504,100.0,2.1,,,,World,2265,98.232,2.1,11821691248.221,638277463.295,549781678.861,57674858310.073,,,,,
14848,100.0,2.1,,,,World,2265,97.981,2.099,10060229202.221,543599895.067,472973020.043,49059801616.95,,,,,
14261,100.0,2.1,,,,World,2270,98.394,2.1,11564162388.367,622946425.99,539138481.085,56408848718.117,,,,,
14506,100.0,2.1,,,,World,2270,98.434,2.1,11910187032.655,641168689.618,555272030.416,58098906535.265,,,,,
14849,100.0,2.1,,,,World,2270,98.209,2.1,10130856077.244,546077343.572,475840716.438,49401250745.786,,,,,
14262,100.0,2.1,,,,World,2275,98.588,2.1,11647970333.273,625646014.579,543567076.942,56812662430.992,,,,,
14508,100.0,2.1,,,,World,2275,98.623,2.1,11996083691.857,643996677.568,560252450.595,58511657883.973,,,,,
14850,100.0,2.1,,,,World,2275,98.423,2.1,10201092704.378,548481728.415,478518861.036,49741554845.143,,,,,
14263,100.0,2.1,,,,World,2280,98.778,2.1,11730049270.909,628369893.85,547220256.692,57210022701.168,,,,,
14510,100.0,2.1,,,,World,2280,98.808,2.1,12079827918.83,646773691.106,564242853.63,58916503499.795,,,,,
14851,100.0,2.1,,,,World,2280,98.634,2.1,10271055571.758,550813788.952,480829164.404,50081643539.69,,,,,
14264,100.0,2.1,,,,World,2285,98.968,2.1,11811198908.068,631141479.586,550439086.244,57603827803.69,,,,,
14512,100.0,2.1,,,,World,2285,98.994,2.1,12162358756.306,649559125.05,567420945.519,59317398262.426,,,,,
14852,100.0,2.1,,,,World,2285,98.844,2.1,10341040196.306,553192512.912,482904329.882,50422448923.949,,,,,
14265,100.0,2.1,,,,World,2290,99.145,2.1,11891901301.41,633948460.686,553956401.107,57994344273.874,,,,,
14514,100.0,2.1,,,,World,2290,99.167,2.1,12244496935.837,652401819.364,570711396.439,59715711340.053,,,,,
14853,100.0,2.1,,,,World,2290,99.041,2.1,10411328379.336,555637615.72,485349787.152,50763596454.248,,,,,
14266,100.0,2.1,,,,World,2295,99.305,2.1,11971893360.989,636761585.559,558090339.061,58379825165.112,,,,,
14516,100.0,2.1,,,,World,2295,99.323,2.1,12326187358.762,655304227.748,574744611.984,60109902468.594,,,,,
14854,100.0,2.1,,,,World,2295,99.22,2.1,10481616207.904,558132458.575,488531248.534,51102956630.139,,,,,
14267,100.0,2.1,,,,World,2300,99.426,2.1,12050564607.487,639563482.049,562980628.047,58756544458.323,,,,,
14518,100.0,2.1,,,,World,2300,99.441,2.1,12406746974.526,658231168.871,579789422.8,60495584152.509,,,,,
14855,100.0,2.1,,,,World,2300,99.356,2.1,10551217417.945,560638272.15,492673008.346,51436233692.057,,,,,
14268,100.0,2.1,,,,World,2305,99.516,2.1,12127147461.488,642360854.686,568331020.784,59122024546.355,,,,,
14520,100.0,2.1,,,,World,2305,99.528,2.1,12485188720.597,661146099.17,585443401.143,60869525886.64,,,,,
14856,100.0,2.1,,,,World,2305,99.456,2.1,10619182681.749,563120152.942,497408841.842,51760188923.219,,,,,
14269,100.0,2.1,,,,World,2310,99.593,2.1,12201177295.39,645173359.118,573358915.721,59475924269.725,,,,,
14522,100.0,2.1,,,,World,2310,99.603,2.1,12560891418.624,664040151.128,590717107.38,61231161762.265,,,,,
14857,100.0,2.1,,,,World,2310,99.541,2.1,10684893992.849,565576666.145,501843398.137,52074017051.015,,,,,
14270,100.0,2.1,,,,World,2315,99.666,2.1,12272991738.786,648013931.335,577607240.601,59821079575.564,,,,,
14524,100.0,2.1,,,,World,2315,99.675,2.1,12634214462.372,666932922.068,595035900.385,61583716941.225,,,,,
14858,100.0,2.1,,,,World,2315,99.623,2.1,10748627260.856,568038477.99,505461476.793,52380394395.697,,,,,
14271,100.0,2.1,,,,World,2320,99.73,2.1,12343398429.521,650879311.414,581755731.004,60159718718.477,,,,,
14526,100.0,2.1,,,,World,2320,99.737,2.1,12706111484.055,669850815.809,599132042.478,61929970516.276,,,,,
14859,100.0,2.1,,,,World,2320,99.694,2.1,10811204262.054,570535295.12,508979168.086,52681476251.142,,,,,
14272,100.0,2.1,,,,World,2325,99.791,2.1,12412522009.93,653756472.89,585703182.591,60492688479.566,,,,,
14528,100.0,2.1,,,,World,2325,99.797,2.1,12776830257.386,672804816.748,603042268.929,62271007134.515,,,,,
14860,100.0,2.1,,,,World,2325,99.763,2.1,10872760389.088,573069673.017,512351241.648,52978047286.549,,,,,
14273,100.0,2.1,,,,World,2330,99.842,2.1,12480575300.229,656635927.904,589706260.092,60819940749.478,,,,,
14530,100.0,2.1,,,,World,2330,99.846,2.1,12846592805.205,675785230.794,607123061.17,62606574965.586,,,,,
14861,100.0,2.1,,,,World,2330,99.82,2.1,10933478820.457,575622394.606,515856059.938,53269885593.221,,,,,
14274,100.0,2.1,,,,World,2335,99.883,2.1,12547504968.041,659519088.7,593927656.336,61141634724.738,,,,,
14532,100.0,2.1,,,,World,2335,99.886,2.1,12915254974.83,678773841.555,611519324.638,62936459142.481,,,,,
14862,100.0,2.1,,,,World,2335,99.867,2.1,10993245155.125,578172879.873,519645396.492,53556850776.465,,,,,
14275,100.0,2.1,,,,World,2340,99.926,2.1,12613096400.406,662414741.478,597701735.319,61457847953.658,,,,,
14534,100.0,2.1,,,,World,2340,99.928,2.1,12982509491.748,681760174.75,615469447.84,63260536171.536,,,,,
14863,100.0,2.1,,,,World,2340,99.916,2.1,11051772638.506,580715280.228,523020640.857,53838758819.696,,,,,
14276,100.0,2.1,,,,World,2345,99.965,2.1,12677809406.564,665330014.959,601442727.8,61769760816.638,,,,,
14536,100.0,2.1,,,,World,2345,99.966,2.1,13048800218.658,684748190.975,619312647.251,63580094352.152,,,,,
14864,100.0,2.1,,,,World,2345,99.959,2.1,11109467277.876,583260491.895,526350010.612,54116632468.459,,,,,
14277,100.0,2.1,,,,World,2350,99.979,2.1,12741696693.723,668264717.291,606054403.15,62075375564.1,,,,,
14538,100.0,2.1,,,,World,2350,99.98,2.1,13114235762.382,687750151.69,623951671.611,63893399323.401,,,,,
14865,100.0,2.1,,,,World,2350,99.976,2.1,11166377759.159,585824537.622,530538642.296,54388440971.992,,,,,
14278,100.0,2.1,,,,World,2355,99.985,2.1,12803907007.865,671213114.331,610505132.1,62373416230.713,,,,,
14540,100.0,2.1,,,,World,2355,99.986,2.1,13178034242.461,690775187.644,628415084.986,64199353882.155,,,,,
14866,100.0,2.1,,,,World,2355,99.982,2.1,11221663654.486,588413973.456,534585783.944,54652878982.644,,,,,
14279,100.0,2.1,,,,World,2360,99.991,2.1,12864614990.096,674170027.669,614408366.972,62665698250.799,,,,,
14542,100.0,2.1,,,,World,2360,99.991,2.1,13240394345.118,693822723.373,632374902.155,64499743879.507,,,,,
14867,100.0,2.1,,,,World,2360,99.989,2.1,11275491843.998,591022462.304,538137861.591,54911645422.832,,,,,
14280,100.0,2.1,,,,World,2365,99.993,2.1,12924376650.793,677135158.167,618065701.333,62954115489.087,,,,,
14544,100.0,2.1,,,,World,2365,99.994,2.1,13301842166.337,696884985.997,636143781.183,64796297156.388,,,,,
14868,100.0,2.1,,,,World,2365,99.992,2.1,11328376444.71,593638737.953,541493647.32,55166436479.936,,,,,
14281,100.0,2.1,,,,World,2370,99.995,2.1,12983446107.627,680112360.569,621408827.507,63240049239.764,,,,,
14546,100.0,2.1,,,,World,2370,99.996,2.1,13362583371.15,699954748.254,639616889.767,65090256875.113,,,,,
14869,100.0,2.1,,,,World,2370,99.994,2.1,11380521535.343,596256849.934,544545795.473,55418484776.48,,,,,
14282,100.0,2.1,,,,World,2375,99.997,2.1,13042149640.689,683105559.743,624537196.232,63524851520.557,,,,,
14548,100.0,2.1,,,,World,2375,99.998,2.1,13422921229.637,703031059.694,642848819.04,65382976086.322,,,,,
14870,100.0,2.1,,,,World,2375,99.996,2.1,11432232589.804,598879953.035,547345386.009,55669161133.584,,,,,
14283,100.0,2.1,,,,World,2380,99.999,2.1,13100718004.201,686115467.467,627545919.781,63809366403.395,,,,,
14550,100.0,2.1,,,,World,2380,100.0,2.1,13483103470.292,706118780.966,645920410.151,65675412736.548,,,,,
14871,100.0,2.1,,,,World,2380,99.999,2.1,11483767156.829,601515993.659,549981521.729,55919453681.974,,,,,
14284,100.0,2.1,,,,World,2385,100.002,2.1,13159287551.887,689139697.502,630487591.427,64094110017.976,,,,,
14552,100.0,2.1,,,,World,2385,100.002,2.1,13543301841.107,709223537.618,648906184.816,65968195763.716,,,,,
14872,100.0,2.1,,,,World,2385,100.001,2.1,11535301628.759,604170296.209,552549904.682,56169960745.854,,,,,
14285,100.0,2.1,,,,World,2390,100.004,2.1,13217939657.962,692175466.311,633397417.56,64379373128.015,,,,,
14554,100.0,2.1,,,,World,2390,100.004,2.1,13603619193.908,712347070.982,651874570.504,66261636323.324,,,,,
14873,100.0,2.1,,,,World,2390,100.004,2.1,11586922020.286,606841703.958,555110511.188,56420939923.703,,,,,
14286,100.0,2.1,,,,World,2395,100.004,2.1,13276717706.712,695222066.656,636377680.951,64665124913.712,,,,,
14556,100.0,2.1,,,,World,2395,100.004,2.1,13664091694.385,715486660.728,654942848.689,66555633455.682,,,,,
14874,100.0,2.1,,,,World,2395,100.004,2.1,11638653213.056,609524858.151,557767655.266,56672266640.188,,,,,
14287,100.0,2.1,,,,World,2400,100.004,2.1,13335562092.418,698281085.559,639310405.014,64951349512.57,,,,,
14558,100.0,2.1,,,,World,2400,100.004,2.1,13724635506.424,718638279.016,657981109.396,66850086410.216,,,,,
14875,100.0,2.1,,,,World,2400,100.004,2.1,11690410415.941,612215508.709,560384672.165,56923848701.822,,,,,
14288,100.0,2.1,,,,World,2405,100.004,2.1,13394532772.963,701354654.006,642207707.764,65238317273.296,,,,,
14560,100.0,2.1,,,,World,2405,100.004,2.1,13785292676.044,721800177.977,660977681.34,67145238981.041,,,,,
14876,100.0,2.1,,,,World,2405,100.004,2.1,11742241252.485,614913834.201,562950362.709,57175953962.199,,,,,
14289,100.0,2.1,,,,World,2410,100.004,2.1,13453679719.205,704443601.387,645089636.923,65526222918.913,,,,,
14562,100.0,2.1,,,,World,2410,100.004,2.1,13846115172.681,724973906.381,663938829.334,67441328707.561,,,,,
14877,100.0,2.1,,,,World,2410,100.004,2.1,11794204723.976,617623452.976,565477487.359,57428838166.273,,,,,
14290,100.0,2.1,,,,World,2415,100.004,2.1,13513033683.669,707547075.87,647970631.095,65815177762.652,,,,,
14564,100.0,2.1,,,,World,2415,100.004,2.1,13907150249.728,728162433.847,666884609.012,67738530971.213,,,,,
14878,100.0,2.1,,,,World,2415,100.004,2.1,11846350689.593,620347805.575,567993517.107,57682672254.245,,,,,
14291,100.0,2.1,,,,World,2420,100.004,2.1,13572610128.443,710663644.993,650854874.573,66105244256.649,,,,,
14566,100.0,2.1,,,,World,2420,100.004,2.1,13968428074.563,731367485.96,669835852.628,68036937114.587,,,,,
14879,100.0,2.1,,,,World,2420,100.004,2.1,11898704978.061,623087394.403,570520732.184,57937524314.103,,,,,
14292,100.0,2.1,,,,World,2425,100.004,2.1,13632418898.864,713792655.973,653740979.339,66396472783.061,,,,,
14568,100.0,2.1,,,,World,2425,100.004,2.1,14029959707.896,734588428.47,672803038.456,68336574454.215,,,,,
14880,100.0,2.1,,,,World,2425,100.004,2.1,11951271640.279,625839990.59,573064269.421,58193401304.977,,,,,
14293,100.0,2.1,,,,World,2430,100.004,2.1,13692470575.497,716934671.999,656628846.418,66688914465.557,,,,,
14570,100.0,2.1,,,,World,2430,100.004,2.1,14091745097.91,737823311.339,675784340.038,68637448172.176,,,,,
14881,100.0,2.1,,,,World,2430,100.004,2.1,12004047361.448,628603062.701,575616209.325,58450306757.626,,,,,
14294,100.0,2.1,,,,World,2435,100.004,2.1,13752776401.078,720090811.568,659522425.937,66982613293.3,,,,,
14572,100.0,2.1,,,,World,2435,100.004,2.1,14153784069.212,741070788.706,678772453.107,68939575733.246,,,,,
14882,100.0,2.1,,,,World,2435,100.004,2.1,12057034214.825,631375976.578,578167607.504,58708271985.623,,,,,
14295,100.0,2.1,,,,World,2440,100.004,2.1,13813344786.709,723261761.672,662427418.302,67277595014.865,,,,,
14574,100.0,2.1,,,,World,2440,100.004,2.1,14216082404.811,744331160.266,681763400.642,69242994018.275,,,,,
14883,100.0,2.1,,,,World,2440,100.004,2.1,12110242583.899,634160186.458,580717565.964,58967348260.47,,,,,
14296,100.0,2.1,,,,World,2445,100.004,2.1,13874179130.079,726447346.739,665347313.569,67573866895.144,,,,,
14576,100.0,2.1,,,,World,2445,100.004,2.1,14278650164.435,747605847.419,684760221.101,69547742872.836,,,,,
14884,100.0,2.1,,,,World,2445,100.004,2.1,12163685204.393,636957660.168,583273588.035,59227577819.772,,,,,
14297,100.0,2.1,,,,World,2450,100.004,2.1,13935279163.249,729646895.887,668281707.896,67871428681.869,,,,,
14578,100.0,2.1,,,,World,2450,100.004,2.1,14341495790.753,750896045.498,687769861.14,69853845328.662,,,,,
14885,100.0,2.1,,,,World,2450,100.004,2.1,12217369276.527,639769193.34,585844677.577,59488973186.005,,,,,
14298,100.0,2.1,,,,World,2455,100.004,2.1,13996644351.24,732859944.281,671227983.084,68170284705.695,,,,,
14580,100.0,2.1,,,,World,2455,100.004,2.1,14404621975.111,754201830.396,690797292.868,70161302491.631,,,,,
14886,100.0,2.1,,,,World,2455,100.004,2.1,12271293792.29,642594028.776,588434072.21,59751522121.678,,,,,
14299,100.0,2.1,,,,World,2460,100.004,2.1,14058276312.437,736086624.764,674184334.905,68470447672.106,,,,,
14582,100.0,2.1,,,,World,2460,100.004,2.1,14468026512.639,757522371.006,693842257.337,70470105224.232,,,,,
14887,100.0,2.1,,,,World,2460,100.004,2.1,12325453748.857,645430838.006,591038072.684,60015210197.297,,,,,
14300,100.0,2.1,,,,World,2465,100.004,2.1,14120178602.296,739327491.402,677151386.22,68771933357.495,,,,,
14584,100.0,2.1,,,,World,2465,100.004,2.1,14531706626.307,760856853.352,696900792.902,70780250524.507,,,,,
14888,100.0,2.1,,,,World,2465,100.004,2.1,12379846514.178,648278982.333,593650749.445,60280039489.781,,,,,
14301,100.0,2.1,,,,World,2470,100.004,2.1,14182354707.478,742583034.194,680131359.122,69074753024.592,,,,,
14586,100.0,2.1,,,,World,2470,100.004,2.1,14595662686.757,764205208.037,699969381.469,71091748917.582,,,,,
14889,100.0,2.1,,,,World,2470,100.004,2.1,12434474747.066,651138951.298,596269425.5,60546029233.957,,,,,
14302,100.0,2.1,,,,World,2475,100.004,2.1,14244806382.551,745853343.515,683126023.759,69378910713.643,,,,,
14588,100.0,2.1,,,,World,2475,100.004,2.1,14659898513.325,767568074.344,703047846.099,71404618981.615,,,,,
14890,100.0,2.1,,,,World,2475,100.004,2.1,12489344272.863,654011777.447,598896334.206,60813201840.649,,,,,
14303,100.0,2.1,,,,World,2480,100.004,2.1,14307533702.308,749138167.346,686135407.041,69684406872.141,,,,,
14590,100.0,2.1,,,,World,2480,100.004,2.1,14724418741.57,770946181.197,706138914.344,71718876179.587,,,,,
14891,100.0,2.1,,,,World,2480,100.004,2.1,12544459716.104,656898116.996,601535915.968,61081568757.898,,,,,
14304,100.0,2.1,,,,World,2485,100.004,2.1,14370536462.613,752437235.285,689158199.182,69991244087.468,,,,,
14592,100.0,2.1,,,,World,2485,100.004,2.1,14789226008.422,774339775.819,709245486.232,72034526283.436,,,,,
14892,100.0,2.1,,,,World,2485,100.004,2.1,12599821917.132,659797826.264,604190815.061,61351127879.479,,,,,
14305,100.0,2.1,,,,World,2490,100.004,2.1,14433815498.717,755750532.586,692193184.621,70299429747.195,,,,,
14594,100.0,2.1,,,,World,2490,100.004,2.1,14854320298.01,777748567.18,712368304.443,72351567871.705,,,,,
14893,100.0,2.1,,,,World,2490,100.004,2.1,12655428928.336,662710287.023,606860116.892,61621872482.188,,,,,
14306,100.0,2.1,,,,World,2495,100.004,2.1,14497372846.682,759078312.622,695240303.423,70608974058.465,,,,,
14596,100.0,2.1,,,,World,2495,100.004,2.1,14919700560.746,781172129.969,715505853.15,72670000096.142,,,,,
14894,100.0,2.1,,,,World,2495,100.004,2.1,12711279098.466,665635061.769,609540863.246,61893802147.659,,,,,
14307,100.0,2.1,,,,World,2500,100.004,2.1,14561210855.88,762420890.896,698300535.523,70919886049.374,,,,,
14598,100.0,2.1,,,,World,2500,100.004,2.1,14985366837.565,784610341.148,718656121.414,72989828364.916,,,,,
14895,100.0,2.1,,,,World,2500,100.004,2.1,12767373296.989,668572268.856,612230950.747,62166926313.712,,,,,
14308,100.0,2.1,,,,World,2505,100.004,2.1,14625331211.253,765778431.006,701374939.296,71232171327.013,,,,,
14600,100.0,2.1,,,,World,2505,100.004,2.1,15051321057.299,788063478.287,721818410.909,73311063745.602,,,,,
14896,100.0,2.1,,,,World,2505,100.004,2.1,12823714615.099,671522421.045,614930741.694,62441259003.367,,,,,
14309,100.0,2.1,,,,World,2510,100.004,2.1,14689734702.964,769150896.193,704463810.81,71545833137.002,,,,,
14602,100.0,2.1,,,,World,2510,100.004,2.1,15117566124.677,791531964.465,724993695.537,73633717858.256,,,,,
14897,100.0,2.1,,,,World,2510,100.004,2.1,12880306294.45,674485968.105,617642321.914,62716810817.024,,,,,
14310,100.0,2.1,,,,World,2515,100.004,2.1,14754421788.348,772538171.345,707566637.537,71860875200.711,,,,,
14604,100.0,2.1,,,,World,2515,100.004,2.1,15184104393.605,795016042.553,728183530.314,73957798366.284,,,,,
14898,100.0,2.1,,,,World,2515,100.004,2.1,12937149940.641,677462982.673,620367487.809,62993585313.866,,,,,
14311,100.0,2.1,,,,World,2520,100.004,2.1,14819393322.156,775940222.766,710682729.448,72177303620.658,,,,,
14606,100.0,2.1,,,,World,2520,100.004,2.1,15250936905.843,798515664.559,731388702.31,74283308654.51,,,,,
14899,100.0,2.1,,,,World,2520,100.004,2.1,12994245435.505,680453222.378,623106369.268,63271581901.173,,,,,
14312,100.0,2.1,,,,World,2525,100.004,2.1,14884650815.474,779357160.404,713811874.056,72495126449.152,,,,,
14608,100.0,2.1,,,,World,2525,100.004,2.1,15318063868.092,802030645.517,734608789.723,74610251113.414,,,,,
14900,100.0,2.1,,,,World,2525,100.004,2.1,13051592288.615,683456442.107,625857697.521,63550801583.88,,,,,
14313,100.0,2.1,,,,World,2530,100.004,2.1,14950196101.822,782789173.312,716954470.877,72814351730.941,,,,,
14610,100.0,2.1,,,,World,2530,100.004,2.1,15385485723.886,805560900.931,737842810.423,74938630588.114,,,,,
14901,100.0,2.1,,,,World,2530,100.004,2.1,13109191033.201,686472647.179,628620174.16,63831250282.592,,,,,
14314,100.0,2.1,,,,World,2535,100.004,2.1,15016030804.256,786236416.168,720111136.147,73134985940.549,,,,,
14612,100.0,2.1,,,,World,2535,100.004,2.1,15453203814.394,809106553.375,741090202.954,75268455106.507,,,,,
14902,100.0,2.1,,,,World,2535,100.004,2.1,13167043506.221,689502088.426,631393593.178,64112937467.682,,,,,
14315,100.0,2.1,,,,World,2540,100.004,2.1,15082156084.277,789698947.075,723282205.646,73457034037.897,,,,,
14614,100.0,2.1,,,,World,2540,100.004,2.1,15521220164.814,812667845.898,744351259.303,75599733837.331,,,,,
14903,100.0,2.1,,,,World,2540,100.004,2.1,13225152001.469,692545054.071,634178837.911,64395872160.461,,,,,
14316,100.0,2.1,,,,World,2545,100.004,2.1,15148572825.706,793176754.909,726467563.214,73780500791.544,,,,,
14616,100.0,2.1,,,,World,2545,100.004,2.1,15589536751.409,816244973.247,747626760.695,75932474540.033,,,,,
14904,100.0,2.1,,,,World,2545,100.004,2.1,13283518217.629,695601671.538,636976979.617,64680060116.014,,,,,
14317,100.0,2.1,,,,World,2550,100.004,2.1,15215282017.402,796669835.45,729666872.277,74105392037.209,,,,,
14618,100.0,2.1,,,,World,2550,100.004,2.1,15658154963.961,819837987.713,750917280.137,76266682735.475,,,,,
