figure,life_exp_max,tfr_scenario,converge_speed,start_converge_t,year,life_exp,fertility,fertility_t,population,births,deaths,years_lived,population_t,births_t,deaths_t,years_lived_t,location,age,life_years
main,100.0,1.66,medium,,2755,100.004,1.66,,172190592.594,5860975.52,11689353.967,829612910.435,,,,,World,all,
main,100.0,1.66,medium,,2760,100.004,1.66,,166362214.146,5662649.665,11293614.78,801533660.751,,,,,World,all,
main,100.0,1.66,medium,,2765,100.004,1.66,,160731249.031,5471039.347,10911282.093,774405423.982,,,,,World,all,
main,100.0,1.66,medium,,2770,100.004,1.66,,155291006.286,5285917.026,10541901.496,748195969.168,,,,,World,all,
main,100.0,1.66,medium,,2775,100.004,1.66,,150035021.816,5107062.871,10185033.965,722874158.193,,,,,World,all,
main,100.0,1.66,medium,,2780,100.004,1.66,,144957050.722,4934264.503,9840255.319,698409908.883,,,,,World,all,
main,100.0,1.66,medium,,2785,100.004,1.66,,140051059.905,4767316.74,9507155.739,674774159.332,,,,,World,all,
main,100.0,1.66,medium,,2790,100.004,1.66,,135311220.907,4606021.361,9185339.314,651938833.307,,,,,World,all,
main,100.0,1.66,medium,,2795,100.004,1.66,,130731902.954,4450186.864,8874423.597,629876806.708,,,,,World,all,
main,100.0,1.66,medium,,2800,100.004,1.66,,126307666.221,4299628.243,8574039.133,608561875.14,,,,,World,all,
main,100.0,1.66,medium,,2805,100.004,1.66,,122033255.33,4154166.761,8283828.999,587968722.666,,,,,World,all,
main,100.0,1.66,medium,,2810,100.004,1.66,,117903593.092,4013629.74,8003448.357,568072891.697,,,,,World,all,
main,100.0,1.66,medium,,2815,100.004,1.66,,113913774.476,3877850.357,7732564.05,548850753.945,,,,,World,all,
main,100.0,1.66,medium,,2820,100.004,1.66,,110059060.782,3746667.44,7470854.216,530279482.334,,,,,World,all,
main,100.0,1.66,medium,,2825,100.004,1.66,,106334874.006,3619925.285,7218007.916,512337023.803,,,,,World,all,
main,100.0,1.66,medium,,2830,100.004,1.66,,102736791.375,3497473.466,6973724.767,495002073.002,,,,,World,all,
main,100.0,1.66,medium,,2835,100.004,1.66,,99260540.074,3379166.653,6737714.579,478254046.887,,,,,World,all,
main,100.0,1.66,medium,,2840,100.004,1.66,,95901992.147,3264864.444,6509696.999,462073060.215,,,,,World,all,
main,100.0,1.66,medium,,2845,100.004,1.66,,92657159.593,3154431.196,6289401.171,446439901.891,,,,,World,all,
main,100.0,1.66,medium,,2850,100.004,1.66,,89522189.618,3047735.861,6076565.424,431336012.126,,,,,World,all,
main,100.0,1.66,medium,,2855,100.004,1.66,,86493360.055,2944651.836,5870936.958,416743460.346,,,,,World,all,
main,100.0,1.66,medium,,2860,100.004,1.66,,83567074.932,2845056.807,5672271.551,402644923.841,,,,,World,all,
main,100.0,1.66,medium,,2865,100.004,1.66,,80739860.188,2748832.607,5480333.263,389023667.125,,,,,World,all,
main,100.0,1.66,medium,,2870,100.004,1.66,,78008359.532,2655865.072,5294894.156,375863522.012,,,,,World,all,
main,100.0,1.66,medium,,2875,100.004,1.66,,75369330.448,2566043.908,5115734.017,363148868.376,,,,,World,all,
main,100.0,1.66,medium,,2880,100.004,1.66,,72819640.339,2479262.558,4942640.097,350864615.571,,,,,World,all,
main,100.0,1.66,medium,,2885,100.004,1.66,,70356262.8,2395418.077,4775406.862,338996184.474,,,,,World,all,
main,100.0,1.66,medium,,2890,100.004,1.66,,67976274.015,2314411.008,4613835.745,327529490.139,,,,,World,all,
main,100.0,1.66,medium,,2895,100.004,1.66,,65676849.277,2236145.266,4457734.915,316450925.023,,,,,World,all,
main,100.0,1.66,medium,,2900,100.004,1.66,,63455259.628,2160528.019,4306919.042,305747342.798,,,,,World,all,
main,100.0,1.66,medium,,2905,100.004,1.66,,61308868.605,2087469.584,4161209.081,295406042.706,,,,,World,all,
main,100.0,1.66,medium,,2910,100.004,1.66,,59235129.108,2016883.314,4020432.053,285414754.446,,,,,World,all,
main,100.0,1.66,medium,,2915,100.004,1.66,,57231580.369,1948685.499,3884420.845,275761623.585,,,,,World,all,
main,100.0,1.66,medium,,2920,100.004,1.66,,55295845.022,1882795.266,3753014.01,266435197.449,,,,,World,all,
main,100.0,1.66,medium,,2925,100.004,1.66,,53425626.279,1819134.482,3626055.571,257424411.496,,,,,World,all,
main,100.0,1.66,medium,,2930,100.004,1.66,,51618705.189,1757627.66,3503394.842,248718576.158,,,,,World,all,
main,100.0,1.66,medium,,2935,100.004,1.66,,49872938.008,1698201.873,3384886.242,240307364.117,,,,,World,all,
main,100.0,1.66,medium,,2940,100.004,1.66,,48186253.639,1640786.663,3270389.127,232180798.029,,,,,World,all,
main,100.0,1.66,medium,,2945,100.004,1.66,,46556651.175,1585313.959,3159767.617,224329238.651,,,,,World,all,
main,100.0,1.66,medium,,2950,100.004,1.66,,44982197.517,1531717.996,3052890.439,216743373.384,,,,,World,all,
main,100.0,1.66,medium,,2955,100.004,1.66,,43461025.074,1479935.239,2949630.77,209414205.19,,,,,World,all,
main,100.0,1.66,medium,,2960,100.004,1.66,,41991329.543,1429904.303,2849866.086,202333041.892,,,,,World,all,
main,100.0,1.66,medium,,2965,100.004,1.66,,40571367.76,1381565.884,2753478.014,195491485.841,,,,,World,all,
main,100.0,1.66,medium,,2970,100.004,1.66,,39199455.629,1334862.686,2660352.194,188881423.923,,,,,World,all,
main,100.0,1.66,medium,,2975,100.004,1.66,,37873966.121,1289739.355,2570378.141,182495017.922,,,,,World,all,
main,100.0,1.66,medium,,2980,100.004,1.66,,36593327.335,1246142.41,2483449.114,176324695.19,,,,,World,all,
main,100.0,1.66,medium,,2985,100.004,1.66,,35356020.631,1204020.185,2399461.99,170363139.652,,,,,World,all,
main,100.0,1.66,medium,,2990,100.004,1.66,,34160578.826,1163322.761,2318317.141,164603283.1,,,,,World,all,
main,100.0,1.66,medium,,2995,100.004,1.66,,33005584.445,1124001.91,2239918.315,159038296.791,,,,,World,all,
main,100.0,1.66,medium,,3000,100.004,1.66,,31889668.04,1086011.04,2164172.522,153661583.333,,,,,World,all,
main,100.0,1.66,very fast,,2025,74.797,2.218,,8191992061.0,677468194.676,324652312.453,40132938398.319,,,,,World,all,
main,100.0,1.66,very fast,,2030,75.437,2.192,,8544807943.222,684327704.979,352456631.104,41834011561.746,,,,,World,all,
main,100.0,1.66,very fast,,2035,76.037,2.164,,8876679017.098,690189622.686,383101655.03,43422842614.339,,,,,World,all,
main,100.0,1.66,very fast,,2040,76.607,2.136,,9183766984.753,691707858.463,414412859.153,44885367771.536,,,,,World,all,
main,100.0,1.66,very fast,,2045,77.151,2.108,,9461061984.063,684907971.711,444728185.528,46201079147.785,,,,,World,all,
main,100.0,1.66,very fast,,2050,77.67,2.073,,9701241770.246,671685136.715,473284428.43,47335465810.323,,,,,World,all,
main,100.0,1.66,very fast,,2055,78.166,2.036,,9899642478.531,659055470.763,499780770.645,48265634525.73,,,,,World,all,
main,100.0,1.66,very fast,,2060,78.646,2.003,,10058917178.649,650284751.742,523237749.982,49007218933.618,,,,,World,all,
main,100.0,1.66,very fast,,2065,79.116,1.973,,10185964180.41,642710834.157,543728472.773,49595470894.936,,,,,World,all,
main,100.0,1.66,very fast,,2070,79.586,1.947,,10284946541.794,633247006.153,562380669.638,50048222029.996,,,,,World,all,
main,100.0,1.66,very fast,,2075,80.056,1.922,,10355812878.309,620614683.326,579189002.132,50364359628.611,,,,,World,all,
main,100.0,1.66,very fast,,2080,80.527,1.897,,10397238559.504,605949226.949,592225581.803,50541423295.286,,,,,World,all,
main,100.0,1.66,very fast,,2085,80.998,1.876,,10410962204.65,590966411.346,599913202.053,50594096998.846,,,,,World,all,
main,100.0,1.66,very fast,,2090,81.478,1.856,,10402015413.943,576565187.505,605403974.639,50540582363.195,,,,,World,all,
main,100.0,1.66,very fast,,2095,81.966,1.838,,10373176626.808,563277110.281,611928723.761,50384620068.059,,,,,World,all,
main,100.0,1.66,very fast,,2100,82.47,1.822,,10324525013.328,549793720.652,618385759.937,50128909091.551,,,,,World,all,
main,100.0,1.66,very fast,,2105,82.949,1.763,,10255932974.044,522651406.524,619027794.428,49780675688.23,,,,,World,all,
main,100.0,1.66,very fast,,2110,83.438,1.719,,10159556586.14,498997838.059,616362202.246,49301954730.211,,,,,World,all,
main,100.0,1.66,very fast,,2115,83.946,1.687,,10042192221.953,478712458.079,610651789.227,48726791756.284,,,,,World,all,
main,100.0,1.66,very fast,,2120,84.476,1.666,,9910252890.805,461660219.144,605563214.093,48077034791.327,,,,,World,all,
main,100.0,1.66,very fast,,2125,85.021,1.661,,9766349895.856,448190264.221,603690697.582,47357344528.264,,,,,World,all,
main,100.0,1.66,very fast,,2130,85.575,1.66,,9610849462.495,434025281.291,601499724.872,46580974308.626,,,,,World,all,
main,100.0,1.66,very fast,,2135,86.136,1.66,,9443375018.913,418086414.924,597809199.53,45748683208.659,,,,,World,all,
main,100.0,1.66,very fast,,2140,86.705,1.66,,9263652234.308,401819746.072,591654567.075,44861373312.47,,,,,World,all,
main,100.0,1.66,very fast,,2145,87.282,1.66,,9073817413.305,386795341.793,582774408.315,43930601162.628,,,,,World,all,
main,100.0,1.66,very fast,,2150,87.869,1.66,,8877838346.782,373436318.658,571902287.984,42974122698.026,,,,,World,all,
main,100.0,1.66,very fast,,2155,88.465,1.66,,8679372377.456,361208007.921,560775489.527,42005694087.605,,,,,World,all,
main,100.0,1.66,very fast,,2160,89.068,1.66,,8479804895.851,349295060.935,550188161.142,41030427612.204,,,,,World,all,
main,100.0,1.66,very fast,,2165,89.678,1.66,,8278911795.643,337269851.572,539186055.056,40049991426.845,,,,,World,all,
main,100.0,1.66,very fast,,2170,90.277,1.66,,8076995592.159,325316615.96,528670624.961,39064139599.592,,,,,World,all,
main,100.0,1.66,very fast,,2175,90.881,1.66,,7873641583.157,313859530.794,516672642.589,38074305508.343,,,,,World,all,
main,100.0,1.66,very fast,,2180,91.481,1.66,,7670828471.362,303100169.452,503915778.825,37089559576.193,,,,,World,all,
main,100.0,1.66,very fast,,2185,92.077,1.66,,7470012861.988,292923673.535,490618036.792,36116152073.892,,,,,World,all,
main,100.0,1.66,very fast,,2190,92.661,1.66,,7272318498.731,283098992.347,476797518.55,35159727747.003,,,,,World,all,
main,100.0,1.66,very fast,,2195,93.228,1.66,,7078619972.528,273485413.592,462193815.755,34225515053.259,,,,,World,all,
main,100.0,1.66,very fast,,2200,93.781,1.66,,6889911570.365,264099412.524,447270095.873,33317881303.947,,,,,World,all,
main,100.0,1.66,very fast,,2205,94.275,1.66,,6706740887.016,255033904.999,435515901.603,32431234286.084,,,,,World,all,
main,100.0,1.66,very fast,,2210,94.748,1.66,,6526258890.412,246343775.043,424285669.249,31555232494.082,,,,,World,all,
main,100.0,1.66,very fast,,2215,95.209,1.66,,6348316996.205,238006739.117,412671613.452,30693168310.66,,,,,World,all,
main,100.0,1.66,very fast,,2220,95.632,1.66,,6173652121.87,229960929.564,401717710.124,29845826111.386,,,,,World,all,
main,100.0,1.66,very fast,,2225,96.021,1.66,,6001895341.31,222161693.19,390585644.239,29012975215.377,,,,,World,all,
main,100.0,1.66,very fast,,2230,96.375,1.66,,5833471390.261,214603450.795,379782474.914,28196310202.878,,,,,World,all,
main,100.0,1.66,very fast,,2235,96.7,1.66,,5668292366.142,207301473.427,369128815.851,27395748160.956,,,,,World,all,
main,100.0,1.66,very fast,,2240,97.011,1.66,,5506465023.718,200263336.297,358506023.867,26611849565.24,,,,,World,all,
main,100.0,1.66,very fast,,2245,97.31,1.66,,5348222336.148,193477644.131,348146638.734,25845112243.346,,,,,World,all,
main,100.0,1.66,very fast,,2250,97.589,1.66,,5193553341.545,186923440.409,338198063.684,25095014157.107,,,,,World,all,
main,100.0,1.66,very fast,,2255,97.841,1.66,,5042278718.27,180584760.549,328826202.14,24360486459.017,,,,,World,all,
main,100.0,1.66,very fast,,2260,98.078,1.66,,4894037276.679,174455830.845,319581276.809,23640890640.125,,,,,World,all,
main,100.0,1.66,very fast,,2265,98.301,1.66,,4748911830.715,168535784.727,310419392.296,22936864795.121,,,,,World,all,
main,100.0,1.66,very fast,,2270,98.493,1.66,,4607028223.147,162821248.09,301891424.698,22247536717.875,,,,,World,all,
main,100.0,1.66,very fast,,2275,98.673,1.66,,4467958046.539,157303776.229,293353961.091,21572581939.439,,,,,World,all,
main,100.0,1.66,very fast,,2280,98.85,1.66,,4331907861.677,151972784.744,284752652.778,20913076289.481,,,,,World,all,
main,100.0,1.66,very fast,,2285,99.028,1.66,,4199127993.644,146819793.564,276116412.9,20270101414.701,,,,,World,all,
main,100.0,1.66,very fast,,2290,99.193,1.66,,4069831374.308,141839822.8,267731644.039,19643882155.533,,,,,World,all,
main,100.0,1.66,very fast,,2295,99.343,1.66,,3943939553.068,137029445.296,259720273.169,19033926036.472,,,,,World,all,
main,100.0,1.66,very fast,,2300,99.456,1.66,,3821248725.195,132384155.993,252262653.669,18438570524.215,,,,,World,all,
main,100.0,1.66,very fast,,2305,99.54,1.66,,3701370227.519,127897608.425,245164093.398,17856639146.586,,,,,World,all,
main,100.0,1.66,very fast,,2310,99.612,1.66,,3584103742.546,123562843.136,238143636.087,17287789706.451,,,,,World,all,
main,100.0,1.66,very fast,,2315,99.681,1.66,,3469522949.595,119373885.222,231010429.621,16732838683.82,,,,,World,all,
main,100.0,1.66,very fast,,2320,99.742,1.66,,3357886405.196,115326232.801,223972726.894,16192522193.184,,,,,World,all,
main,100.0,1.66,very fast,,2325,99.8,1.66,,3249239911.103,111416099.08,217019788.667,15667077000.641,,,,,World,all,
main,100.0,1.66,very fast,,2330,99.848,1.66,,3143636221.516,107639386.132,210297363.06,15156210595.876,,,,,World,all,
main,100.0,1.66,very fast,,2335,99.888,1.66,,3040978244.588,103991332.108,203782143.76,14659814444.331,,,,,World,all,
main,100.0,1.66,very fast,,2340,99.929,1.66,,2941187432.936,100466940.965,197351008.693,14177568026.633,,,,,World,all,
main,100.0,1.66,very fast,,2345,99.966,1.66,,2844303365.208,97061616.108,191111648.09,13709372750.376,,,,,World,all,
main,100.0,1.66,very fast,,2350,99.98,1.66,,2750253333.227,93771411.851,185273551.382,13254357076.94,,,,,World,all,
main,100.0,1.66,very fast,,2355,99.986,1.66,,2658751193.696,90592797.532,179521829.736,12811992815.401,,,,,World,all,
main,100.0,1.66,very fast,,2360,99.991,1.66,,2569822161.492,87522260.015,173783178.657,12382559193.429,,,,,World,all,
main,100.0,1.66,very fast,,2365,99.994,1.66,,2483561242.85,84556111.02,168160197.571,11966226251.18,,,,,World,all,
main,100.0,1.66,very fast,,2370,99.996,1.66,,2399957156.298,81690593.825,162642813.271,11562938453.315,,,,,World,all,
main,100.0,1.66,very fast,,2375,99.998,1.66,,2319004936.852,78922112.944,157247845.926,11172618421.351,,,,,World,all,
main,100.0,1.66,very fast,,2380,100.0,1.66,,2240679203.871,76247362.262,151993132.597,10795074301.764,,,,,World,all,
main,100.0,1.66,very fast,,2385,100.002,1.66,,2164933433.536,73663275.546,146887949.517,10430041199.405,,,,,World,all,
main,100.0,1.66,very fast,,2390,100.004,1.66,,2091708759.565,71166889.036,141941070.128,10077195432.894,,,,,World,all,
main,100.0,1.66,very fast,,2395,100.004,1.66,,2020934578.472,68755249.498,137169930.096,9736143136.746,,,,,World,all,
main,100.0,1.66,very fast,,2400,100.004,1.66,,1952519897.874,66425424.196,132550193.33,9406484993.293,,,,,World,all,
main,100.0,1.66,very fast,,2405,100.004,1.66,,1886395128.74,64174570.4,128077768.105,9087884002.723,,,,,World,all,
main,100.0,1.66,very fast,,2410,100.004,1.66,,1822491931.034,61999987.719,123749323.942,8780006590.885,,,,,World,all,
main,100.0,1.66,very fast,,2415,100.004,1.66,,1760742594.812,59899114.5,119562148.356,8482520469.383,,,,,World,all,
main,100.0,1.66,very fast,,2420,100.004,1.66,,1701079560.956,57869486.71,115513689.794,8195093924.419,,,,,World,all,
main,100.0,1.66,very fast,,2425,100.004,1.66,,1643435357.871,55908701.957,111600992.735,7917397086.044,,,,,World,all,
main,100.0,1.66,very fast,,2430,100.004,1.66,,1587743067.093,54014413.353,107820348.724,7649104981.243,,,,,World,all,
main,100.0,1.66,very fast,,2435,100.004,1.66,,1533937131.723,52184345.806,104167425.271,7389901151.333,,,,,World,all,
main,100.0,1.66,very fast,,2440,100.004,1.66,,1481954052.258,50416311.697,100637747.451,7139479874.312,,,,,World,all,
main,100.0,1.66,very fast,,2445,100.004,1.66,,1431732616.505,48708211.206,97227128.278,6897546210.25,,,,,World,all,
main,100.0,1.66,very fast,,2450,100.004,1.66,,1383213699.433,47058020.269,93931771.215,6663814724.072,,,,,World,all,
main,100.0,1.66,very fast,,2455,100.004,1.66,,1336339948.487,45463778.542,90748087.689,6438008349.658,,,,,World,all,
main,100.0,1.66,very fast,,2460,100.004,1.66,,1291055639.341,43923585.582,87672475.363,6219858200.143,,,,,World,all,
main,100.0,1.66,very fast,,2465,100.004,1.66,,1247306749.56,42435603.677,84701253.191,6009104075.505,,,,,World,all,
main,100.0,1.66,very fast,,2470,100.004,1.66,,1205041100.046,40998060.468,81830761.825,5805494905.313,,,,,World,all,
main,100.0,1.66,very fast,,2475,100.004,1.66,,1164208398.689,39609246.987,79057502.013,5608788623.171,,,,,World,all,
main,100.0,1.66,very fast,,2480,100.004,1.66,,1124760143.663,38267512.388,76378190.952,5418751554.94,,,,,World,all,
main,100.0,1.66,very fast,,2485,100.004,1.66,,1086649465.099,36971259.533,73789717.262,5235157750.398,,,,,World,all,
main,100.0,1.66,very fast,,2490,100.004,1.66,,1049831007.369,35718943.729,71289060.502,5057788595.661,,,,,World,all,
main,100.0,1.66,very fast,,2495,100.004,1.66,,1014260890.597,34509073.363,68873247.758,4886432719.607,,,,,World,all,
main,100.0,1.66,very fast,,2500,100.004,1.66,,979896716.202,33340209.567,66539367.119,4720885978.061,,,,,World,all,
main,100.0,1.66,very fast,,2505,100.004,1.66,,946697558.65,32210963.579,64284606.245,4560951314.092,,,,,World,all,
main,100.0,1.66,very fast,,2510,100.004,1.66,,914623915.985,31119992.959,62106274.7,4406438461.116,,,,,World,all,
main,100.0,1.66,very fast,,2515,100.004,1.66,,883637634.243,30065998.866,60001795.358,4257163594.891,,,,,World,all,
main,100.0,1.66,very fast,,2520,100.004,1.66,,853701837.751,29047725.369,57968679.971,4112949049.966,,,,,World,all,
main,100.0,1.66,very fast,,2525,100.004,1.66,,824780883.149,28063959.795,56004511.774,3973623131.073,,,,,World,all,
main,100.0,1.66,very fast,,2530,100.004,1.66,,796840331.169,27113532.334,54106944.51,3839019969.591,,,,,World,all,
main,100.0,1.66,very fast,,2535,100.004,1.66,,769846918.993,26195314.039,52273710.524,3708979362.392,,,,,World,all,
main,100.0,1.66,very fast,,2540,100.004,1.66,,743768522.508,25308213.938,50502625.527,3583346572.706,,,,,World,all,
main,100.0,1.66,very fast,,2545,100.004,1.66,,718574110.918,24451176.689,48791584.765,3461972116.596,,,,,World,all,
main,100.0,1.66,very fast,,2550,100.004,1.66,,694233702.843,23623181.634,47138554.717,3344711567.361,,,,,World,all,
main,100.0,1.66,very fast,,2555,100.004,1.66,,670718329.76,22823242.789,45541567.187,3231425388.115,,,,,World,all,
main,100.0,1.66,very fast,,2560,100.004,1.66,,648000005.362,22050408.654,43998718.41,3121978779.401,,,,,World,all,
main,100.0,1.66,very fast,,2565,100.004,1.66,,626051695.607,21303761.043,42508170.357,3016241524.752,,,,,World,all,
main,100.0,1.66,very fast,,2570,100.004,1.66,,604847286.292,20582413.1,41068150.095,2914087830.111,,,,,World,all,
main,100.0,1.66,very fast,,2575,100.004,1.66,,584361549.298,19885507.372,39676945.995,2815396165.787,,,,,World,all,
main,100.0,1.66,very fast,,2580,100.004,1.66,,564570110.675,19212214.625,38332903.046,2720049120.275,,,,,World,all,
main,100.0,1.66,very fast,,2585,100.004,1.66,,545449422.254,18561733.442,37034420.069,2627933266.224,,,,,World,all,
