tfr_scenario,year,age,fertility,life_exp,population,births,births_cum
1.5,3435,10,,,817.9672325,,
1.5,3435,15,,,860.6405833,,
1.5,3435,20,,,905.5461882,,
1.5,3435,25,,,952.7880924999999,,
1.5,3435,30,,,1002.49754,,
1.5,3435,35,,,1054.810568,,
1.5,3435,40,,,1109.845478,,
1.5,3435,45,,,1167.742857,,
1.5,3435,50,,,1228.652895,,
1.5,3435,55,,,1292.727383,,
1.5,3435,60,,,1360.143882,,
1.5,3435,65,,,1431.073005,,
1.5,3435,70,,,1505.714808,,
1.5,3435,75,,,1584.243662,,
1.5,3435,80,,,1666.753762,,
1.5,3435,85,,,1733.966895,,
1.5,3435,90,,,1617.823338,,
1.5,3435,95,,,1163.395773,,
1.5,3435,100,,,1179.647574,,
1.5,3435,all,1.5,100.00493,25152.33945,702.31073,21469148372
1.5,3440,0,,,702.2788727,,
1.5,3440,5,,,738.8725146,,
1.5,3440,10,,,777.3960814,,
1.5,3440,15,,,817.9509812,,
1.5,3440,20,,,860.6272087,,
1.5,3440,25,,,905.5236304,,
1.5,3440,30,,,952.7649664,,
1.5,3440,35,,,1002.48049,,
1.5,3440,40,,,1054.782599,,
1.5,3440,45,,,1109.804883,,
1.5,3440,50,,,1167.690056,,
1.5,3440,55,,,1228.582329,,
1.5,3440,60,,,1292.650428,,
1.5,3440,65,,,1360.056483,,
1.5,3440,70,,,1430.990633,,
1.5,3440,75,,,1505.618526,,
1.5,3440,80,,,1584.029424,,
1.5,3440,85,,,1647.913708,,
1.5,3440,90,,,1537.615131,,
1.5,3440,95,,,1105.791014,,
1.5,3440,100,,,1120.797832,,
1.5,3440,all,1.5,100.00494,23904.21779,667.48065,21469149040
1.5,3445,0,,,667.4503663,,
1.5,3445,5,,,702.227646,,
1.5,3445,10,,,738.8389612,,
1.5,3445,15,,,777.380664,,
1.5,3445,20,,,817.9382849,,
1.5,3445,25,,,860.6057692000001,,
1.5,3445,30,,,905.5016381,,
1.5,3445,35,,,952.7487382,,
1.5,3445,40,,,1002.453856,,
1.5,3445,45,,,1054.743936,,
1.5,3445,50,,,1109.754585,,
1.5,3445,55,,,1167.622815,,
1.5,3445,60,,,1228.508955,,
1.5,3445,65,,,1292.567076,,
1.5,3445,70,,,1359.977891,,
1.5,3445,75,,,1430.898761,,
1.5,3445,80,,,1505.414275,,
1.5,3445,85,,,1566.134717,,
1.5,3445,90,,,1461.386873,,
1.5,3445,95,,,1051.041036,,
1.5,3445,100,,,1064.886053,,
1.5,3445,all,1.5,100.00494,22718.0829,634.37933,21469149674
1.5,3450,0,,,634.3505959,,
1.5,3450,5,,,667.4017451,,
1.5,3450,10,,,702.1958087,,
1.5,3450,15,,,738.8243348,,
1.5,3450,20,,,777.3686115,,
1.5,3450,25,,,817.9179081,,
1.5,3450,30,,,860.5848551,,
1.5,3450,35,,,905.4861921,,
1.5,3450,40,,,952.7233759,,
1.5,3450,45,,,1002.417033,,
1.5,3450,50,,,1054.696021,,
1.5,3450,55,,,1109.690511,,
1.5,3450,60,,,1167.552855,,
1.5,3450,65,,,1228.429462,,
1.5,3450,70,,,1292.49209,,
1.5,3450,75,,,1359.890227,,
1.5,3450,80,,,1430.70403,,
1.5,3450,85,,,1488.417453,,
1.5,3450,90,,,1388.940912,,
1.5,3450,95,,,999.0042374,,
1.5,3450,100,,,1011.765462,,
1.5,3450,all,1.5,100.00494,21590.85372,602.92096,21469150277
1.5,3455,0,,,602.8936835,,
1.5,3455,5,,,634.3044478,,
1.5,3455,10,,,667.3715362,,
1.5,3455,15,,,702.1819326999999,,
1.5,3455,20,,,738.8128934,,
1.5,3455,25,,,777.3492447,,
1.5,3455,30,,,817.8980192,,
1.5,3455,35,,,860.5701536,,
1.5,3455,40,,,905.4620404,,
1.5,3455,45,,,952.6883046,,
1.5,3455,50,,,1002.371389,,
1.5,3455,55,,,1054.634966,,
1.5,3455,60,,,1109.623806,,
1.5,3455,65,,,1167.477042,,
1.5,3455,70,,,1228.357917,,
1.5,3455,75,,,1292.40844,,
1.5,3455,80,,,1359.704573,,
1.5,3455,85,,,1414.560017,,
1.5,3455,90,,,1320.089422,,
1.5,3455,95,,,949.5460493,,
1.5,3455,100,,,961.2966216999999,,
1.5,3455,all,1.5,100.00494,20519.6025,573.02393,21469150850
1.5,3460,0,,,572.9980204,,
1.5,3460,5,,,602.8498825,,
1.5,3460,10,,,634.2757838,,
1.5,3460,15,,,667.3583721,,
1.5,3460,20,,,702.1710714,,
1.5,3460,25,,,738.7944864999999,,
1.5,3460,30,,,777.3303307,,
1.5,3460,35,,,817.8840263,,
1.5,3460,40,,,860.5471546,,
1.5,3460,45,,,905.4286378,,
1.5,3460,50,,,952.6448231000001,,
1.5,3460,55,,,1002.313209,,
1.5,3460,60,,,1054.571364,,
1.5,3460,65,,,1109.551503,,
1.5,3460,70,,,1167.408779,,
1.5,3460,75,,,1228.278098,,
1.5,3460,80,,,1292.23144,,
1.5,3460,85,,,1344.370554,,
1.5,3460,90,,,1254.65391,,
1.5,3460,95,,,902.5385812,,
1.5,3460,100,,,913.3470665999999,,
1.5,3460,all,1.5,100.00495,19501.54709,544.61066,21469151395
1.5,3465,0,,,544.5860551,,
1.5,3465,5,,,572.9564471,,
1.5,3465,10,,,602.8226845,,
1.5,3465,15,,,634.2632952,,
1.5,3465,20,,,667.3480614,,
1.5,3465,25,,,702.1535766,,
1.5,3465,30,,,738.7764995,,
1.5,3465,35,,,777.3170121000001,,
1.5,3465,40,,,817.8621249,,
1.5,3465,45,,,860.5153411,,
1.5,3465,50,,,905.3872164000001,,
1.5,3465,55,,,952.5893838,,
1.5,3465,60,,,1002.252566,,
1.5,3465,65,,,1054.502408,,
1.5,3465,70,,,1109.486372,,
1.5,3465,75,,,1167.332616,,
1.5,3465,80,,,1228.109347,,
1.5,3465,85,,,1277.666752,,
1.5,3465,90,,,1192.464753,,
1.5,3465,95,,,857.8602912,,
1.5,3465,100,,,867.7909519,,
1.5,3465,all,1.5,100.00495,18534.04376,517.60748,21469151912
1.5,3470,0,,,517.5840917,,
1.5,3470,5,,,544.5465962,,
1.5,3470,10,,,572.9306401,,
1.5,3470,15,,,602.8108366,,
1.5,3470,20,,,634.2535071,,
1.5,3470,25,,,667.3314335,,
1.5,3470,30,,,702.1364712,,
1.5,3470,35,,,738.7638227,,
1.5,3470,40,,,777.2961559,,
1.5,3470,45,,,817.8318249,,
1.5,3470,50,,,860.4758822,,
1.5,3470,55,,,905.3343881,,
1.5,3470,60,,,952.5315619,,
1.5,3470,65,,,1002.186802,,
1.5,3470,70,,,1054.440266,,
1.5,3470,75,,,1109.413697,,
1.5,3470,80,,,1167.171729,,
1.5,3470,85,,,1214.275371,,
1.5,3470,90,,,1133.360761,,
1.5,3470,95,,,815.3956703,,
1.5,3470,100,,,824.5087236000001,,
1.5,3470,all,1.5,100.00496,17614.58023,491.94427,21469152404
1.5,3475,0,,,491.9220976,,
1.5,3475,5,,,517.5466396,,
1.5,3475,10,,,544.522109,,
1.5,3475,15,,,572.9193999,,
1.5,3475,20,,,602.8015446000001,,
1.5,3475,25,,,634.2377031,,
1.5,3475,30,,,667.3151663,,
1.5,3475,35,,,702.1244052,,
1.5,3475,40,,,738.7439617,,
1.5,3475,45,,,777.2672973,,
1.5,3475,50,,,817.7942353,,
1.5,3475,55,,,860.4255418,,
1.5,3475,60,,,905.279256,,
1.5,3475,65,,,952.4688422,,
1.5,3475,70,,,1002.127511,,
1.5,3475,75,,,1054.370918,,
1.5,3475,80,,,1109.260308,,
1.5,3475,85,,,1154.031784,,
1.5,3475,90,,,1077.188751,,
1.5,3475,95,,,775.034943,,
1.5,3475,100,,,783.3868038000001,,
1.5,3475,all,1.5,100.00496,16740.76922,467.5546,21469152872
1.5,3480,0,,,467.5335215,,
1.5,3480,5,,,491.8865502,,
1.5,3480,10,,,517.5234048,,
1.5,3480,15,,,544.5114456,,
1.5,3480,20,,,572.910579,,
1.5,3480,25,,,602.7865237,,
1.5,3480,30,,,634.222233,,
1.5,3480,35,,,667.3036817,,
1.5,3480,40,,,702.1054918999999,,
1.5,3480,45,,,738.7164759,,
1.5,3480,50,,,777.2314884,,
1.5,3480,55,,,817.7462655,,
1.5,3480,60,,,860.3729741,,
1.5,3480,65,,,905.2194394000001,,
1.5,3480,70,,,952.4122712,,
1.5,3480,75,,,1002.061339,,
1.5,3480,80,,,1054.224678,,
1.5,3480,85,,,1096.779555,,
1.5,3480,90,,,1023.803154,,
1.5,3480,95,,,736.6737816999999,,
1.5,3480,100,,,744.3172911,,
1.5,3480,all,1.5,100.00497,15910.34215,444.37512,21469153316
1.5,3485,0,,,444.3551201,,
1.5,3485,5,,,467.4997819,,
1.5,3485,10,,,491.8645036,,
1.5,3485,15,,,517.5132883,,
1.5,3485,20,,,544.5030716,,
1.5,3485,25,,,572.8963021,,
1.5,3485,30,,,602.7718116,,
1.5,3485,35,,,634.2113017,,
1.5,3485,40,,,667.2856709,,
1.5,3485,45,,,702.0793134,,
1.5,3485,50,,,738.6823632000001,,
1.5,3485,55,,,777.1857774,,
1.5,3485,60,,,817.6961429,,
1.5,3485,65,,,860.3159262,,
1.5,3485,70,,,905.1654638,,
1.5,3485,75,,,952.3491298,,
1.5,3485,80,,,1001.921914,,
1.5,3485,85,,,1042.370029,,
1.5,3485,90,,,973.0656321,,
1.5,3485,95,,,700.213037,,
1.5,3485,100,,,707.1976776,,
1.5,3485,all,1.5,100.00497,15121.14326,422.34579,21469153739
1.5,3490,0,,,422.3267936,,
1.5,3490,5,,,444.3230963,,
1.5,3490,10,,,467.4788627,,
1.5,3490,15,,,491.8549061,,
1.5,3490,20,,,517.5053388,,
1.5,3490,25,,,544.489502,,
1.5,3490,30,,,572.8823108,,
1.5,3490,35,,,602.7614068,,
1.5,3490,40,,,634.1941502,,
1.5,3490,45,,,667.2607375,,
1.5,3490,50,,,702.0468165,,
1.5,3490,55,,,738.6388045,,
1.5,3490,60,,,777.137986,,
1.5,3490,65,,,817.6417353000001,,
1.5,3490,70,,,860.2644268,,
1.5,3490,75,,,905.1052139,,
1.5,3490,80,,,952.2162014,,
1.5,3490,85,,,990.6619425,,
1.5,3490,90,,,924.8447235,,
1.5,3490,95,,,665.55848,,
1.5,3490,100,,,671.9305783999999,,
1.5,3490,all,1.5,100.00497,14371.12401,401.40948,21469154140
1.5,3495,0,,,401.3914294,,
1.5,3495,5,,,422.2963983,,
1.5,3495,10,,,444.3032469,,
1.5,3495,15,,,467.4697576,,
1.5,3495,20,,,491.8473594,,
1.5,3495,25,,,517.4924413,,
1.5,3495,30,,,544.4761961,,
1.5,3495,35,,,572.8724072,,
1.5,3495,40,,,602.7450736,,
1.5,3495,45,,,634.1704026,,
1.5,3495,50,,,667.2297797,,
1.5,3495,55,,,702.0053087,,
1.5,3495,60,,,738.5932358,,
1.5,3495,65,,,777.0860965000001,,
1.5,3495,70,,,817.5925986,,
1.5,3495,75,,,860.2069361,,
1.5,3495,80,,,904.9784796,,
1.5,3495,85,,,941.5210584,,
1.5,3495,90,,,879.0154970999999,,
1.5,3495,95,,,632.6205579,,
1.5,3495,100,,,638.4234759,,
1.5,3495,all,1.5,100.00497,13658.33774,381.51187,21469154522
1.5,3500,0,,,381.4947533,,
1.5,3500,5,,,401.3625798,,
1.5,3500,10,,,422.277564,,
1.5,3500,15,,,444.2946088,,
1.5,3500,20,,,467.4625933,,
1.5,3500,25,,,491.8351007,,
1.5,3500,30,,,517.4797872,,
1.5,3500,35,,,544.4667695000001,,
1.5,3500,40,,,572.8568532,,
1.5,3500,45,,,602.7224553,,
1.5,3500,50,,,634.140911,,
1.5,3500,55,,,667.1902261,,
1.5,3500,60,,,701.9618592,,
1.5,3500,65,,,738.5437478,,
1.5,3500,70,,,777.039214,,
1.5,3500,75,,,817.5377406,,
1.5,3500,80,,,860.0861069,,
1.5,3500,85,,,894.8198157,,
1.5,3500,90,,,835.4592287,,
1.5,3500,95,,,601.3141617,,
1.5,3500,100,,,606.588476,,
1.5,3500,all,1.5,100.00498,12980.93455,362.60147,21469154884
1.5,3505,0,,,362.5851887,,
1.5,3505,5,,,381.4673708,,
1.5,3505,10,,,401.3447086,,
1.5,3505,15,,,422.269369,,
1.5,3505,20,,,444.2878075,,
1.5,3505,25,,,467.4509416,,
1.5,3505,30,,,491.8230664,,
1.5,3505,35,,,517.4708146,,
1.5,3505,40,,,544.4519575,,
1.5,3505,45,,,572.8353106,,
1.5,3505,50,,,602.6943604000001,,
1.5,3505,55,,,634.1032195,,
1.5,3505,60,,,667.1487971,,
1.5,3505,65,,,701.9146614,,
1.5,3505,70,,,738.499016,,
1.5,3505,75,,,776.9868681,,
1.5,3505,80,,,817.4225412,,
1.5,3505,85,,,850.4369963,,
1.5,3505,90,,,794.0630927,,
1.5,3505,95,,,571.5584057999999,,
1.5,3505,100,,,576.342077,,
1.5,3505,all,1.5,100.00498,12337.15657,344.62918,21469155229
1.5,3510,0,,,344.6137219,,
1.5,3510,5,,,362.5591986,,
1.5,3510,10,,,381.4504134,,
1.5,3510,15,,,401.336934,,
1.5,3510,20,,,422.2629123,,
1.5,3510,25,,,444.2767328,,
1.5,3510,30,,,467.4394968,,
1.5,3510,35,,,491.8145259,,
1.5,3510,40,,,517.4567091,,
1.5,3510,45,,,544.4314392,,
1.5,3510,50,,,572.808546,,
1.5,3510,55,,,602.6584431,,
1.5,3510,60,,,634.0637169,,
1.5,3510,65,,,667.1037835,,
1.5,3510,70,,,701.8719817,,
1.5,3510,75,,,738.4490671999999,,
1.5,3510,80,,,776.8770361000001,,
1.5,3510,85,,,808.2574102,,
1.5,3510,90,,,754.7198687,,
1.5,3510,95,,,543.2764182,,
1.5,3510,100,,,547.6049502,,
1.5,3510,all,1.5,100.00499,11725.33331,327.54843,21469155556
1.5,3515,0,,,327.533775,,
1.5,3515,5,,,344.5890534,,
1.5,3515,10,,,362.5431084,,
1.5,3515,15,,,381.4430377,,
1.5,3515,20,,,401.3308043,,
1.5,3515,25,,,422.2523859,,
1.5,3515,30,,,444.2658484,,
1.5,3515,35,,,467.4313674,,
1.5,3515,40,,,491.8010932,,
1.5,3515,45,,,517.4371664,,
1.5,3515,50,,,544.4059419,,
1.5,3515,55,,,572.7743194,,
1.5,3515,60,,,602.6207774,,
1.5,3515,65,,,634.0207863000001,,
1.5,3515,70,,,667.0630616,,
1.5,3515,75,,,701.8243201,,
1.5,3515,80,,,738.3443522,,
1.5,3515,85,,,768.1715952,,
1.5,3515,90,,,717.3276626000001,,
1.5,3515,95,,,516.3951407,,
1.5,3515,100,,,520.3017309000001,,
1.5,3515,all,1.5,100.00499,11143.87733,311.315,21469155868
1.5,3520,0,,,311.3010847,,
1.5,3520,5,,,327.5103609,,
1.5,3520,10,,,344.5737859,,
1.5,3520,15,,,362.5361109,,
1.5,3520,20,,,381.4372185,,
1.5,3520,25,,,401.3207991,,
1.5,3520,30,,,422.2420346,,
1.5,3520,35,,,444.2581105,,
1.5,3520,40,,,467.4185755,,
1.5,3520,45,,,491.7824796,,
1.5,3520,50,,,517.4128764,,
1.5,3520,55,,,544.3733264,,
1.5,3520,60,,,572.7384049999999,,
1.5,3520,65,,,602.5798333,,
1.5,3520,70,,,633.9819325,,
1.5,3520,75,,,667.0175826,,
1.5,3520,80,,,701.7244836,,
1.5,3520,85,,,730.0755317000001,,
1.5,3520,90,,,681.7896419,,
1.5,3520,95,,,490.8451402,,
1.5,3520,100,,,494.3608201,,
1.5,3520,all,1.5,100.005,10591.28013,295.88681,21469156164
1.5,3525,0,,,295.8735871,,
1.5,3525,5,,,311.2788611,,
1.5,3525,10,,,327.495874,,
1.5,3525,15,,,344.5671474,,
1.5,3525,20,,,362.5305865,,
1.5,3525,25,,,381.4277086,,
1.5,3525,30,,,401.3109546,,
1.5,3525,35,,,422.2346692,,
1.5,3525,40,,,444.2459286,,
1.5,3525,45,,,467.4008468,,
1.5,3525,50,,,491.7593396,,
1.5,3525,55,,,517.3817959,,
1.5,3525,60,,,544.3390818,,
1.5,3525,65,,,572.6993555,,
1.5,3525,70,,,602.5427618,,
1.5,3525,75,,,633.9385361,,
1.5,3525,80,,,666.9223971,,
1.5,3525,85,,,693.8703721000001,,
1.5,3525,90,,,648.0137841,,
1.5,3525,95,,,466.5604282,,
1.5,3525,100,,,469.7141968,,
1.5,3525,all,1.5,100.005,10066.10821,281.22388,21469156445
1.5,3530,0,,,281.2113085,,
1.5,3530,5,,,295.8524936,,
1.5,3530,10,,,311.2651151,,
1.5,3530,15,,,327.489576,,
1.5,3530,20,,,344.5619027,,
1.5,3530,25,,,362.5215473,,
1.5,3530,30,,,381.4183461,,
1.5,3530,35,,,401.3039438,,
1.5,3530,40,,,422.2230682,,
1.5,3530,45,,,444.2290428,,
1.5,3530,50,,,467.3788023,,
1.5,3530,55,,,491.7297219,,
1.5,3530,60,,,517.3491434,,
1.5,3530,65,,,544.301839,,
1.5,3530,70,,,572.6639844,,
1.5,3530,75,,,602.5013526,,
1.5,3530,80,,,633.8477847,,
1.5,3530,85,,,659.4621833,,
1.5,3530,90,,,615.9126375,,
1.5,3530,95,,,443.4782898,,
1.5,3530,100,,,446.2972383,,
1.5,3530,all,1.5,100.005,9566.999320999999,267.28818,21469156712
1.5,3535,0,,,267.2762611,,
1.5,3535,5,,,281.1912875,,
1.5,3535,10,,,295.8394504,,
1.5,3535,15,,,311.2591401,,
1.5,3535,20,,,327.484597,,
1.5,3535,25,,,344.5533109,,
1.5,3535,30,,,362.5126432,,
1.5,3535,35,,,381.4116728,,
1.5,3535,40,,,401.2928961,,
1.5,3535,45,,,422.2069851,,
1.5,3535,50,,,444.2080418,,
1.5,3535,55,,,467.3505784,,
1.5,3535,60,,,491.6985874,,
1.5,3535,65,,,517.3136237,,
1.5,3535,70,,,544.2680905,,
1.5,3535,75,,,572.6244713999999,,
1.5,3535,80,,,602.4148287,,
1.5,3535,85,,,626.7617025,,
1.5,3535,90,,,585.4030941,,
1.5,3535,95,,,421.5391216,,
1.5,3535,100,,,424.0485508,,
1.5,3535,all,1.5,100.005,9092.658934999999,254.04367,21469156966
1.5,3540,0,,,254.0323447,,
1.5,3540,5,,,267.2572581,,
1.5,3540,10,,,281.1789111,,
1.5,3540,15,,,295.8337818,,
1.5,3540,20,,,311.2544132,,
1.5,3540,25,,,327.4764304,,
1.5,3540,30,,,344.5448428,,
1.5,3540,35,,,362.5062911,,
1.5,3540,40,,,381.4011518,,
1.5,3540,45,,,401.2775774,,
1.5,3540,50,,,422.1869782,,
1.5,3540,55,,,444.181146,,
1.5,3540,60,,,467.3208912,,
1.5,3540,65,,,491.6647111,,
1.5,3540,70,,,517.2814231999999,,
1.5,3540,75,,,544.2303868,,
1.5,3540,80,,,572.5419779,,
1.5,3540,85,,,595.6841042,,
1.5,3540,90,,,556.4061736,,
1.5,3540,95,,,400.6862767,,
1.5,3540,100,,,402.9098081,,
1.5,3540,all,1.5,100.00501,8641.856879000001,241.45601,21469157208
1.5,3545,0,,,241.4452525,,
1.5,3545,5,,,254.0143078,,
1.5,3545,10,,,267.2455145,,
1.5,3545,15,,,281.1735334,,
1.5,3545,20,,,295.8292943,,
1.5,3545,25,,,311.2466507,,
1.5,3545,30,,,327.4683768,,
1.5,3545,35,,,344.5387963,,
1.5,3545,40,,,362.4962718,,
1.5,3545,45,,,381.3865613,,
1.5,3545,50,,,401.2585175,,
1.5,3545,55,,,422.161348,,
1.5,3545,60,,,444.1528389,,
1.5,3545,65,,,467.2885822,,
1.5,3545,70,,,491.6339876,,
1.5,3545,75,,,517.245446,,
1.5,3545,80,,,544.1517358,,
1.5,3545,85,,,566.1487799,,
1.5,3545,90,,,528.8468181,,
1.5,3545,95,,,380.865918,,
1.5,3545,100,,,382.8255977,,
1.5,3545,all,1.5,100.00501,8213.424129000001,229.4926,21469157437
1.5,3550,0,,,229.4823821,,
1.5,3550,5,,,241.4281327,,
1.5,3550,10,,,254.0031647,,
1.5,3550,15,,,267.2404126,,
1.5,3550,20,,,281.169273,,
1.5,3550,25,,,295.8219159,,
1.5,3550,30,,,311.2389913,,
1.5,3550,35,,,327.4626213,,
1.5,3550,40,,,344.5292548,,
1.5,3550,45,,,362.4823747,,
1.5,3550,50,,,381.3684035,,
1.5,3550,55,,,401.2340932,,
1.5,3550,60,,,422.1343566,,
1.5,3550,65,,,444.1220245,,
1.5,3550,70,,,467.2592679,,
1.5,3550,75,,,491.5996578,,
1.5,3550,80,,,517.1704583,,
1.5,3550,85,,,538.0791283999999,,
1.5,3550,90,,,502.6536974,,
1.5,3550,95,,,362.026879,,
1.5,3550,100,,,363.7432754,,
1.5,3550,all,1.5,100.00502,7806.249765,218.12245,21469157655
1.5,3555,0,,,218.1127506,,
1.5,3555,5,,,229.4661327,,
1.5,3555,10,,,241.4175593,,
1.5,3555,15,,,253.9983244,,
1.5,3555,20,,,267.2363679,,
1.5,3555,25,,,281.1622597,,
1.5,3555,30,,,295.8146314,,
1.5,3555,35,,,311.2335128,,
1.5,3555,40,,,327.4535346,,
1.5,3555,45,,,344.5160181,,
1.5,3555,50,,,362.4650762,,
1.5,3555,55,,,381.3451283,,
1.5,3555,60,,,401.2083565,,
1.5,3555,65,,,422.1049677,,
1.5,3555,70,,,444.0940548,,
1.5,3555,75,,,467.2265101,,
1.5,3555,80,,,491.5281627,,
1.5,3555,85,,,511.4023558,,
1.5,3555,90,,,477.7590235,,
1.5,3555,95,,,344.1205309,,
1.5,3555,100,,,345.6128271,,
1.5,3555,all,1.5,100.00502,7419.278085,207.31612,21469157863
1.5,3560,0,,,207.3069145,,
1.5,3560,5,,,218.0973274,,
1.5,3560,10,,,229.4560999,,
1.5,3560,15,,,241.4129672,,
1.5,3560,20,,,253.9944846,,
1.5,3560,25,,,267.2297016,,
1.5,3560,30,,,281.1553317,,
1.5,3560,35,,,295.8094165,,
1.5,3560,40,,,311.2248593,,
1.5,3560,45,,,327.440927,,
1.5,3560,50,,,344.4995383,,
1.5,3560,55,,,362.442896,,
1.5,3560,60,,,381.3205877,,
1.5,3560,65,,,401.180327,,
1.5,3560,70,,,422.0782809,,
1.5,3560,75,,,444.062797,,
1.5,3560,80,,,467.1583448,,
1.5,3560,85,,,486.0492869,,
1.5,3560,90,,,454.0983746,,
1.5,3560,95,,,327.1006569,,
1.5,3560,100,,,328.386737,,
1.5,3560,all,1.5,100.00503,7051.505857,197.04564,21469158060
1.5,3565,0,,,197.0368924,,
1.5,3565,5,,,207.2922753,,
1.5,3565,10,,,218.0878075,,
1.5,3565,15,,,229.4517433,,
1.5,3565,20,,,241.4093217,,
1.5,3565,25,,,253.988148,,
1.5,3565,30,,,267.2231125,,
1.5,3565,35,,,281.1503677,,
1.5,3565,40,,,295.8011755,,
1.5,3565,45,,,311.2128507,,
1.5,3565,50,,,327.425227,,
1.5,3565,55,,,344.4784015,,
1.5,3565,60,,,362.419496,,
1.5,3565,65,,,381.2938549,,
1.5,3565,70,,,401.1548643,,
1.5,3565,75,,,422.0484543,,
1.5,3565,80,,,443.9978063,,
1.5,3565,85,,,461.9541846,,
1.5,3565,90,,,431.610528,,
1.5,3565,95,,,310.9233322,,
1.5,3565,100,,,312.0198629,,
1.5,3565,all,1.5,100.00504,6701.979707,187.28439,21469158247
1.5,3570,0,,,187.2760932,,
1.5,3570,5,,,197.0229975,,
1.5,3570,10,,,207.2832422,,
1.5,3570,15,,,218.0836744,,
1.5,3570,20,,,229.4482823,,
1.5,3570,25,,,241.4032986,,
1.5,3570,30,,,253.9818814,,
1.5,3570,35,,,267.2183874,,
1.5,3570,40,,,281.1425195,,
1.5,3570,45,,,295.7897375,,
1.5,3570,50,,,311.1978936,,
1.5,3570,55,,,327.4050845,,
1.5,3570,60,,,344.4560889,,
1.5,3570,65,,,362.3939997,,
1.5,3570,70,,,381.2695599,,
1.5,3570,75,,,401.1264034,,
1.5,3570,80,,,421.9864903,,
1.5,3570,85,,,439.0545789,,
1.5,3570,90,,,410.2373008,,
1.5,3570,95,,,295.5468104,,
1.5,3570,100,,,296.4693175,,
1.5,3570,all,1.5,100.00504,6369.793642,178.00713,21469158425
1.5,3575,0,,,177.9992462,,
1.5,3575,5,,,187.2629046,,
1.5,3575,10,,,197.0144262,,
1.5,3575,15,,,207.279321,,
1.5,3575,20,,,218.0803886,,
1.5,3575,25,,,229.4425571,,
1.5,3575,30,,,241.3973386,,
1.5,3575,35,,,253.9773835,,
1.5,3575,40,,,267.2109133,,
1.5,3575,45,,,281.131625,,
1.5,3575,50,,,295.7754881,,
1.5,3575,55,,,311.1786986,,
1.5,3575,60,,,327.3838088,,
1.5,3575,65,,,344.4317719,,
1.5,3575,70,,,362.370819,,
1.5,3575,75,,,381.2424022,,
1.5,3575,80,,,401.0673249,,
1.5,3575,85,,,417.291105,,
1.5,3575,90,,,389.9233989,,
1.5,3575,95,,,280.9314154,,
1.5,3575,100,,,281.6943557,,
1.5,3575,all,1.5,100.00504,6054.086692,169.18982,21469158594
1.5,3580,0,,,169.1823362,,
1.5,3580,5,,,177.9867282,,
1.5,3580,10,,,187.2547715,,
1.5,3580,15,,,197.0107061,,
1.5,3580,20,,,207.2762015,,
1.5,3580,25,,,218.0749464,,
1.5,3580,30,,,229.4368886,,
1.5,3580,35,,,241.393057,,
1.5,3580,40,,,253.9702656,,
1.5,3580,45,,,267.2005363,,
1.5,3580,50,,,281.1180497,,
1.5,3580,55,,,295.7571958,,
1.5,3580,60,,,311.1584116,,
1.5,3580,65,,,327.3606165,,
1.5,3580,70,,,344.4096544,,
1.5,3580,75,,,362.3449048,,
1.5,3580,80,,,381.1860749,,
1.5,3580,85,,,396.607348,,
1.5,3580,90,,,370.6162738,,
1.5,3580,95,,,267.0394385,,
1.5,3580,100,,,267.6562675,,
1.5,3580,all,1.5,100.00504,5754.040673,160.80965,21469158755
1.5,3585,0,,,160.8025403,,
1.5,3585,5,,,169.1704544,,
1.5,3585,10,,,177.9790108,,
1.5,3585,15,,,187.2512422,,
1.5,3585,20,,,197.0077444,,
1.5,3585,25,,,207.2710285,,
1.5,3585,30,,,218.0695553,,
1.5,3585,35,,,229.432813,,
1.5,3585,40,,,241.3862784,,
1.5,3585,45,,,253.9603816,,
1.5,3585,50,,,267.1876033,,
1.5,3585,55,,,281.1006178,,
1.5,3585,60,,,295.7378515,,
1.5,3585,65,,,311.1362918,,
1.5,3585,70,,,327.3395133,,
1.5,3585,75,,,344.3849267,,
1.5,3585,80,,,362.2912004,,
1.5,3585,85,,,376.9496968,,
1.5,3585,90,,,352.2659856,,
1.5,3585,95,,,253.8350407,,
1.5,3585,100,,,254.3182763,,
1.5,3585,all,1.5,100.00505,5468.878053,152.84492,21469158908
1.5,3590,0,,,152.8381693,,
1.5,3590,5,,,160.7912626,,
1.5,3590,10,,,169.1631316,,
1.5,3590,15,,,177.9756625,,
1.5,3590,20,,,187.2484304,,
1.5,3590,25,,,197.0028272,,
1.5,3590,30,,,207.265901,,
1.5,3590,35,,,218.0656757,,
1.5,3590,40,,,229.4263574,,
1.5,3590,45,,,241.3768639,,
1.5,3590,50,,,253.9480604,,
1.5,3590,55,,,267.1709911,,
1.5,3590,60,,,281.0821723,,
1.5,3590,65,,,295.7167548,,
1.5,3590,70,,,311.1161565,,
1.5,3590,75,,,327.3159179,,
1.5,3590,80,,,344.3337229,,
1.5,3590,85,,,358.2672043,,
1.5,3590,90,,,334.825074,,
1.5,3590,95,,,241.2841604,,
1.5,3590,100,,,241.6454423,,
1.5,3590,all,1.5,100.00505,5197.859939,145.27502,21469159053
1.5,3595,0,,,145.2686112,,
1.5,3595,5,,,152.8274649,,
1.5,3595,10,,,160.7843141,,
1.5,3595,15,,,169.159955,,
1.5,3595,20,,,177.972993,,
1.5,3595,25,,,187.2437563,,
